Zaman damgası,Kullanıcı Adı,Yaş,Cinsiyet,Eğitim Düzeyi,4-Medeni durumunuz,Hemşirelik Meslek Yılı,Okul Sağlığı Hemşiresi Olarak Mesleki Yılı,Görev Yapılan Il,8-Okul sağlığı hemşireliği kapsamında kaç tane hizmet içi eğitime katıldınız?,9-Hizmet içi eğitimlere aşağıdaki cihazlardan hangisini kullanarak katıldınız?,10-Hizmetiçi eğitimlere çevrimiçi (online) katılım durumunuzu hangisi en iyi ifade eder?,11-Aşağıdaki eğitim yöntemlerinden hangisini tercih edersiniz?,"
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitim konuları mesleğime uygundur.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitim konuları ihtiyacıma uygundur.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler sonucunda okul sağlığı hemşireliği faaliyetlerine yönelik bilgi sahibi oldum]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, okul sağlığı hizmetleri uygulamaları hakkında farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Öğrencilere sağlıklı yaşam biçimi davranışı kazandırmada bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimlerin, velilere sağlıklı yaşam biçimi davranışı kazandırmada olumlu etkisi olduğunu gördüm.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, özel sağlık gereksinimli çocuklara yaklaşımımda farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Eğitimler, diyabetli çocuğa yaklaşımda farkındalık oluşturdu.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [İlk yardım uygulamalarında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Kantin gıda güvenliği ve uygulamaları hakkında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Okul çevre sağlığını değerlendirme uygulamaları hakkında bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Adli olaylara yaklaşım konusunda bilgi sahibi oldum.]","
12- Lütfen aşağıdaki tabloyu katıldığınız okul sağlığı hemşireliği hizmet içi eğitimlerini düşünerek size uygun şekilde yanıtlayınız. [Sağlığı geliştirme ve bireysel sorumluluk kazandırmada bilgi sahibi oldum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşirelik hizmetlerini istendik şekilde gerçekleştirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Sağlıklı yaşam biçimi davranışlarını değerlendirmeye yönelik ölçüm araçlarına ulaşabilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Temel ilk yardım uygulamalarını yapabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci gereksinimine özgü bakım planı hazırlayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin fiziksel sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin ruhsal sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin mental sağlık gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-okul arasındaki iletişimi sağlayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velileri gerektiğinde sağlık kuruluşlarına yönlendirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlık eğitim gereksinimlerini saptayabiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Sağlık eğitimlerini davranışsal çıktılar açısından değerlendirebiliyorum.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerde sağlıklı/sağlıksız yaşam biçimi davranışlarını gözlemleyebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul personelinin sağlıklı yaşam bilgi düzeyini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul personelinin sağlıklı yaşam biçimi davranışlarını değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlıklı yaşam biçimi davranışlarını değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Velilerin sağlıklı yaşam biçimi bilgi düzeyinin değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Okul çevre sağlığı güvenliğini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin boy-kilo takibini yaparak büyüme ve gelişmesini takip edebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilerin riskli sağlık davranışları (madde kullanımı vb.) değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel eğitimleri sonucunda davranış değişikliğini değerlendirebilirim.]","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Bireylerin sağlığını geliştirecek planlamalarda uygun öğretim yöntemlerini planlayabilirim (örn: atölye çalışması, sunum, poster, afiş, gezi, etki","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel sağlık eğitimine yönelik geri bildirimlerinin sürekliliğini sağlayabilirim. (örn: periyodik eğitimler, periyodik geribildiri","
13- Okul sağlığı hemşireliği Beceri ve Hazır Bulunuşluk Analizi: Lütfen size uygun seçeneği işaretleyiniz. [Öğrenci-veli-personel sağlık takibini yapabilirim.]",14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliği uygulamaları konusunda istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Hizmetiçi eğitimlere katılmada istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliğine yönelik bilgi ve birikimimi geliştirmede istekliyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul sağlığı hemşireliği mesleğinin gereklerini yerine getirmede motiveyim.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Öğrencilere sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Velilere sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],14- Motivasyon-isteklilik: Lütfen size uygun seçeneği işaretleyiniz. [Okul personeline sağlık bilinci kazandırmada kendimi yetkin hissediyorum.],15- Okul sağlığı hemşiresi olarak hangi hizmetiçi eğitim konularına ihtiyaç duyuyorsunuz? Lütfen yazınız,16- Lütfen eklemek istediğiniz diğer hususları yazınız.
2022/07/25 12:10:27 ÖS GMT+3,,28,Kadın,Sağlık Meslek Lisesi,Evli,10,8,Sinop,3,Akıllı telefon,Derslere katılmada sıklıkla sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,,
2022/07/25 12:12:25 ÖS GMT+3,,28,Kadın,Ön lisans,Bekar,8,8,Kütahya ,23,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,
2022/07/25 12:14:09 ÖS GMT+3,,29,Kadın,Ön lisans,Evli,10,8,Konya ,23,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Eğitim aldığımız konular tekrar edilirse belli zaman aralıklarıyla memnun oluruz,
2022/07/25 12:18:10 ÖS GMT+3,,28,Kadın,Lisans,Evli,10,8,Konya,15,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılmıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Genel eğitimlerin rutin olarak tekrarlanması,
2022/07/25 12:18:11 ÖS GMT+3,,34,Kadın,Lisans,Evli,10,4,Ankara,10,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılmıyorum,Katılmıyorum,Hiç katılmıyorum,Katılmıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,,Eğitimler için teşekkürler
2022/07/25 12:35:13 ÖS GMT+3,,29,Kadın,Ön lisans,Evli,10,8,Kırıkkale,24,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Sadece yüz yüze eğitim,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılmıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Hiç katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,,
2022/07/25 12:51:04 ÖS GMT+3,,29,Kadın,Lisans,Evli,8,8,Konya,17,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,
2022/07/25 1:18:36 ÖS GMT+3,,27,Kadın,Lisans,Bekar,10,10,Kahramanmaraş ,9,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Sadece yüz yüze eğitim,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Hiç katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Hiç katılmıyorum,Hiç katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Hiç katılmıyorum,Katılıyorum,İlk yardım adli vaka diyabet hijyen ,
2022/07/25 1:30:58 ÖS GMT+3,,48,Kadın,Ön lisans,Evli,26,15,Adana,8,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,15 yıl önce okul hemşireliğine başladığımda bu soruyu sorsaydını tüm konuları yazardım ama 15 yıldır kendi edindiğim tecrübelerimle çok yol katettiğimi düşünüyorum.Eğitimlerle pekiştirmiş oldum.,Verilen eğitimler gayet yeterliydi.Emeği geçenlere teşekkür ederim.Tek sorunum okuldan eğitimleri takip etmem zaman zaman sorun oluşturdu.internet sıkıntısı veya eğitim sırasında hepimizin okulda acil işleri çıkabiliyor.Bu yüzden takip edemediğim zamanlar oldu 
2022/07/25 1:44:40 ÖS GMT+3,,48,Kadın,Ön lisans,Bekar,20,15,Ankara,24,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılmıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Diyabet obosite çölyak,
2022/07/25 2:15:34 ÖS GMT+3,,28,Kadın,Sağlık Meslek Lisesi,Evli,10,8,Kayseri,24,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Sadece yüz yüze eğitim,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,"öğrenci ile iletişim tekniklerinin geliştirilmesi, okul sağlığı hemşiresi becerilerinin etkin kullanılması",
2022/07/25 2:16:16 ÖS GMT+3,,28,Kadın,Ön lisans,Evli,8,8,Bursa,22,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılmıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,,
2022/07/25 3:07:37 ÖS GMT+3,,49,Kadın,Lisans,Evli,29,26,Ankara ,26,Bilgisayar,Derslere katılmada bazen sorun yaşadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,"Eğitim konularıni saptayıp,eğitim planı hazırlayıp, sunu olarak paylaşmada çekincelerim olabilir...Bu konuda eğitim mümkün mü 😊",Hala okul sağlığı hemşiresi olarak ilaç kullanıp kullanamadığı hakkında soru işareti olan arkadaşlarımız var.
2022/07/25 3:28:26 ÖS GMT+3,,40,Kadın,Lisans,Evli,21,21,Edirne,26,Bilgisayar,Derslere katılmada hiç sorun yaşamadım,Çevrimiçi eğitim ve yüz yüze eğitim birlikte,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,
2022/07/25 4:08:21 ÖS GMT+3,,27,Kadın,Sağlık Meslek Lisesi,Bekar,1,8,Osmaniye ,6,Akıllı telefon,Derslere katılmada bazen sorun yaşadım,Sadece yüz yüze eğitim,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,Katılıyorum,"Arı sokması
Burkulma",
2022/07/25 5:57:47 ÖS GMT+3,,50,Kadın,Ön lisans,Evli,31,1,Kayseri,2,Bilgisayar,Derslere katılmada hiç sorun yaşamadım,Sadece çevrimiçi eğitim,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,,,,Tamamen katılıyorum,Katılıyorum,Katılıyorum,Kısmen katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Katılmıyorum,Tamamen katılıyorum,Tamamen katılıyorum,Tamamen katılıyorum,,,,,Katılıyorum,Tamamen katılıyorum,,Katılıyorum,,Katılmıyorum,Katılıyorum,Kısmen katılıyorum,Katılıyorum,Katılıyorum,Tamamen katılıyorum,Kısmen katılıyorum,Tamamen katılıyorum,İlk yardım kronik hastalıklar okuldaki akut durumlarla ilgili uygulamalar .,
